,UniqueID,Site,RBCL:Rubus_chamaemorus,RBCL:Prunella_vulgaris,RBCL:Symphoricarpos_occidentalis,RBCL:Verbascum_sp,RBCL:Viburnum_acerifolium,RBCL:Berberis_sp,RBCL:Spiraea_sp,RBCL:Caprifoliaceae_sp,RBCL:Prunus_sp,RBCL:Vicia_cirrhosa,RBCL:Tiquilia_paronychioides,RBCL:Cicuta_sp,RBCL:Glycine_sp,RBCL:Campanula_sp,RBCL:Dicentra_sp,RBCL:Ceanothus_sp,RBCL:Salix_sp,RBCL:Aegopodium_sp,RBCL:Sambucus_sp,RBCL:Dicentra_formosa,RBCL:Iris_missouriensis,RBCL:Sphagneticola_trilobata,RBCL:Galium_sp,RBCL:Senecio_sp,RBCL:Rubus_sp,RBCL:Digitalis_sp,RBCL:Achillea_sp,RBCL:Stachys_sp,RBCL:Ericaceae_sp,RBCL:Daucus_sp,RBCL:Sium_sp,RBCL:Gaultheria_sp,RBCL:Scrophularia_sp,RBCL:Apiales_sp,RBCL:Cirsium_sp,RBCL:Crepis_sp,RBCL:Holodiscus_sp,RBCL:Chamerion_sp,RBCL:Cichorium_sp,RBCL:Lotus_sp,RBCL:Hypericum_sp,RBCL:Lamiales_sp,RBCL:Rhamnus_sp,RBCL:Arceuthobium_sp,RBCL:Arctium_sp,RBCL:Capsella_sp,RBCL:Lithocarpus_sp,RBCL:Prunella_sp,RBCL:Hypericum_elodeoides,Project,RBCL:Brassicaceae_sp,RBCL:Swertia_sp,RBCL:Dalea_sp,RBCL:Scrophularia_lanceolata,RBCL:Lithospermum_sp,RBCL:Laennecia_schiedeana,RBCL:Campanula_rotundifolia,RBCL:Asterids_sp,RBCL:Vicia_americana,RBCL:Penstemon_sp,RBCL:Geranium_sp,RBCL:Verbascum_thapsus,RBCL:Pertusadina_eurhyncha,RBCL:Trifolium_angustifolium,RBCL:Oxalis_pes-caprae,RBCL:Cucumus_melo,RBCL:Eleocharis_sp,RBCL:Apiaceae_sp.1,RBCL:Rubus_ursinus,RBCL:Cucurbita_pepo,RBCL:Matricaria_matricarioides,RBCL:Lamiaceae_sp.1,RBCL:Schoenoplectus_lacustris,RBCL:Brassica_rapa,RBCL:Lotus_japonicus,RBCL:Cucurbitaceae_sp.1,RBCL:Pisum_sativum,RBCL:Betulaceae_sp,RBCL:Lamiaceae_sp.2,RBCL:Tamaricaceae_sp,RBCL:Senna_sp,RBCL:Achillea_millefolium,RBCL:Cinnamomum_sp,RBCL:Apiaceae_sp.2,RBCL:Erigeron_canadensis,RBCL:Helianthus_annuus,RBCL:Capsella_bursa-pastoris,RBCL:Cicuta_maculata,RBCL:Convolvulus_arvensis,RBCL:Cucurbitaceae_sp.2,RBCL:Actinidia_arguta,RBCL:Salvia_sp.1,RBCL:Citrus_sp,RBCL:Prunus_cerasus,RBCL:Apiaceae_sp.3,RBCL:Rubiaceae_sp,RBCL:Lamiaceae_sp.3,RBCL:Commelinaceae_sp,RBCL:Salvia_sp.2,RBCL:Helminthotheca_echioides,RBCL:Ceanothus_lemmonii,RBCL:Zygophyllaceae_sp,RBCL:Boraginaceae_sp,RBCL:Fraxinus_sp,RBCL:Lauraceae_sp.1,RBCL:Cucurbitaceae_sp.3,RBCL:Marrubium_vulgare,RBCL:Solanum_parishii,RBCL:Salvia_sp.3,RBCL:Phacelia_heterophylla,RBCL:Acmispon_glaber,RBCL:Tamarix_usneoides,RBCL:Asclepias_sp.1,RBCL:Apiaceae_sp.4,RBCL:Allium_sp,RBCL:Meehania_sp,RBCL:Lonicera_orientalis,RBCL:Cornus_nuttallii,RBCL:Asphodelaceae_sp,RBCL:Plumbaginaceae_sp,RBCL:Helianthus_sp,RBCL:Zinnia_elegans,RBCL:Conium_maculatum,RBCL:Camassia_sp,RBCL:Eschscholzia_californica,RBCL:Malva_parviflora,RBCL:Buddleja_davidii,RBCL:Polygonum_sp,RBCL:Albizia_niopoides,RBCL:Crataegus_pinnatifida,RBCL:Antirrhinum_majus,RBCL:Rhamnaceae_sp,RBCL:Rutaceae_sp,RBCL:Rosa_californica,RBCL:Rosaceae_sp,RBCL:Raphanus_sativus,RBCL:Araceae_sp,RBCL:Apiaceae_sp.5,RBCL:Adenostoma_fasciculatum,RBCL:Erodium_brachycarpum,RBCL:Juglans_regia,RBCL:Solanum_lycopersicum,RBCL:Pouteria_sp,RBCL:Malus_domestica,RBCL:Taraxacum_brevicorniculatum,RBCL:Salvia_sp.4,RBCL:Phyla_nodiflora,RBCL:Ailanthus_altissima,RBCL:Apocynaceae_sp,RBCL:Eriogonum_sp,RBCL:Ramnus_crenata,RBCL:Lamiaceae_sp.4,RBCL:Cucurbitaceae_sp.4,RBCL:Arecaceae_sp,RBCL:Thymelaeaceae_sp,RBCL:Heliotropium_sp,RBCL:Asteraceae_sp.1,RBCL:Lamiaceae_sp.5,RBCL:Papaveraceae_sp.1,RBCL:Asteraceae_sp.2,RBCL:Lamiaceae_sp.6,RBCL:Castanea_sp,RBCL:Fabaceae_sp,RBCL:Lamiaceae_sp,RBCL:Cucurbitaceae_sp,RBCL:Lauraceae_sp,RBCL:Asclepias_sp,RBCL:Asteraceae_sp,RBCL:Papaveraceae_sp,RBCL:Daucus_carota,RBCL:Salvia_sp,RBCL:Cichorium_intybus,RBCL:Viburnum_sp,RBCL:Vicia_sp,RBCL:Medicago_sp,RBCL:Lupinus_sp,RBCL:Alnus_sp,RBCL:Plantago_sp,RBCL:Fagaceae_sp,RBCL:Trifolium_sp,RBCL:Ligustrum_sp,RBCL:Quercus_sp,RBCL:Potentilla_sp,RBCL:Fragaria_sp,RBCL:Taraxacum_officinale,RBCL:Apiaceae_sp
34330,SF5804,CR101C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.264485981308411,0.0,0.0,0.0,0.0,0.0,0.0158878504672897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0476635514018692,0.154205607476636,0.0,0.493457943925234,,,0.0,,,,0.0,,,0.0242990654205607,0.0
34331,SF5806,CR101C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.530205278592375,0.0,0.0,0.469794721407625,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
34332,SF5807,CR101C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.544868035190616,0.0,0.0,0.454545454545455,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0005865102639296,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
34333,SF5808,CR101C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0023460410557184,0.0,0.0,0.539589442815249,0.0,0.0,0.456891495601173,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0011730205278592,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
34334,SF5809,CR101C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.885043988269795,0.0,0.0,0.0686217008797654,0.0,0.0,0.0451612903225806,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,0.0,0.0011730205278592,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
34335,SF5814,CR101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0035190615835777,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0645161290322581,0.002932551319648,0.665102639296188,0.0,0.0,0.0,0.0,0.0,0.0,0.263929618768328,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
34336,SF5820,CR101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,,,0.0,,0.002803738317757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0373831775700935,0.0,0.0691588785046729,0.0719626168224299,0.0,0.0,0.0710280373831776,0.0,0.0,0.0214953271028037,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.391588785046729,0.0,0.0,0.157943925233645,,,0.0,,,,0.0,,,0.176635514018692,0.0
34337,SF5822,CR101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,,,0.0,,0.002803738317757,0.0,0.0,0.0,0.0,0.0,0.002803738317757,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0158878504672897,0.0,0.711214953271028,0.0018691588785046,0.0,0.0,0.0,0.0,0.0,0.231775700934579,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0196261682242991,0.0,0.0,0.0037383177570093,,,0.0,,,,0.0,,,0.0102803738317757,0.0
34338,SF588,BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34339,SF589,BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34340,SF59,BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0092936802973977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074349442379182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083643122676579,0.0,0.0,0.0306691449814126,0.913568773234201,0.0,0.0185873605947955,0.0,0.0,0.0,0.0,0.0,0.0,0.0065055762081784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0055762081784386
34341,SF592,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963754646840149,0.0,0.0269516728624535,0.0,0.0,0.0,0.0,0.0,0.0,0.0092936802973977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34342,SF593,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994423791821561,0.0,0.0018587360594795,0.0,0.0,0.0,0.0,0.0,0.0,0.0037174721189591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34343,SF595,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34344,SF596,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34345,SF598,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34346,SF599,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362453531598513,0.0,0.592936802973978,0.0,0.0,0.0,0.0,0.0,0.0,0.370817843866171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34347,SF6,BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34348,SF60,BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0176579925650558,0.0,0.0,0.0,0.0,0.0009293680297397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018587360594795,0.821561338289963,0.0,0.095724907063197,0.0,0.0,0.0,0.0,0.0,0.0,0.0529739776951673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0092936802973977
34349,SF600,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018587360594795,0.423791821561338,0.0,0.118029739776952,0.0,0.103159851301115,0.0,0.0,0.0,0.0,0.0,0.0,0.0641263940520446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.289033457249071,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34350,SF601,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027881040892193,0.0,0.0,0.0055762081784386,0.952602230483271,0.0,0.0223048327137546,0.0,0.0,0.0,0.0,0.0,0.0,0.016728624535316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34351,SF602,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34352,SF603,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34353,SF604,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027881040892193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989776951672863,0.0,0.0027881040892193,0.0018587360594795,0.0,0.0,0.0009293680297397,0.0,0.0,0.0018587360594795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34354,SF607,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34355,SF611,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997211895910781,0.0,0.0027881040892193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34356,SF612,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
34357,SF613,Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0
